,date,region,confirmed,active,cured,deaths
9869,01-02-2021,Himachal Pradesh,57536,390,56167,979
9870,02-02-2021,Himachal Pradesh,57561,378,56204,979
9871,03-02-2021,Himachal Pradesh,57587,365,56242,980
9872,04-02-2021,Himachal Pradesh,57646,409,56256,981
9873,05-02-2021,Himachal Pradesh,57693,439,56272,982
9874,06-02-2021,Himachal Pradesh,57764,462,56320,982
9875,07-02-2021,Himachal Pradesh,57851,497,56371,983
9876,08-02-2021,Himachal Pradesh,57896,464,56448,984
9877,09-02-2021,Himachal Pradesh,57925,458,56483,984
9878,10-02-2021,Himachal Pradesh,57993,455,56551,987
9879,11-02-2021,Himachal Pradesh,58076,488,56600,988
9880,12-02-2021,Himachal Pradesh,58112,493,56630,989
9881,13-02-2021,Himachal Pradesh,58142,505,56647,990
9882,14-02-2021,Himachal Pradesh,58201,524,56685,992
9883,15-02-2021,Himachal Pradesh,58222,411,56817,994
9884,16-02-2021,Himachal Pradesh,58243,398,56851,994
9885,17-02-2021,Himachal Pradesh,58262,370,56898,994
9886,18-02-2021,Himachal Pradesh,58296,354,56948,994
9887,19-02-2021,Himachal Pradesh,58312,301,57017,994
9888,20-02-2021,Himachal Pradesh,58344,298,57052,994
9889,21-02-2021,Himachal Pradesh,58366,252,57120,994
9890,22-02-2021,Himachal Pradesh,58385,234,57156,995
9891,23-02-2021,Himachal Pradesh,58403,227,57181,995
9892,24-02-2021,Himachal Pradesh,58423,218,57210,995
9893,25-02-2021,Himachal Pradesh,58457,229,57233,995
9894,26-02-2021,Himachal Pradesh,58499,244,57260,995
9895,27-02-2021,Himachal Pradesh,58543,261,57287,995
9896,01-03-2021,Himachal Pradesh,58645,318,57332,995
9897,02-03-2021,Himachal Pradesh,58777,434,57347,996
9898,03-03-2021,Himachal Pradesh,58800,437,57367,996
9899,04-03-2021,Himachal Pradesh,58877,495,57386,996
9900,06-03-2021,Himachal Pradesh,59014,589,57428,997
9901,07-03-2021,Himachal Pradesh,59059,589,57473,997
9902,08-03-2021,Himachal Pradesh,59118,614,57507,997
9903,09-03-2021,Himachal Pradesh,59197,617,57580,1000
9904,10-03-2021,Himachal Pradesh,59239,621,57616,1002
9905,11-03-2021,Himachal Pradesh,59347,599,57745,1003
9906,13-03-2021,Himachal Pradesh,59527,706,57818,1003
9907,14-03-2021,Himachal Pradesh,59597,745,57848,1004
9908,15-03-2021,Himachal Pradesh,59675,760,57909,1006
9909,16-03-2021,Himachal Pradesh,59750,757,57983,1010
9910,17-03-2021,Himachal Pradesh,59869,820,58038,1011
9911,18-03-2021,Himachal Pradesh,60036,935,58090,1011
9912,19-03-2021,Himachal Pradesh,60207,1043,58151,1013
9913,20-03-2021,Himachal Pradesh,60389,1124,58249,1016
9914,21-03-2021,Himachal Pradesh,60537,1199,58321,1017
9915,22-03-2021,Himachal Pradesh,60678,1256,58404,1018
9916,23-03-2021,Himachal Pradesh,60878,1385,58472,1021
9917,24-03-2021,Himachal Pradesh,61035,1455,58555,1025
9918,25-03-2021,Himachal Pradesh,61301,1654,58620,1027
9919,27-03-2021,Himachal Pradesh,61967,2124,58813,1030
9920,28-03-2021,Himachal Pradesh,62383,2361,58989,1033
9921,29-03-2021,Himachal Pradesh,62660,2478,59146,1036
9922,30-03-2021,Himachal Pradesh,62981,2634,59308,1039
9923,31-03-2021,Himachal Pradesh,63320,2830,59445,1045
9924,01-04-2021,Himachal Pradesh,63605,2973,59584,1048
9925,02-04-2021,Himachal Pradesh,64014,3221,59741,1052
9926,03-04-2021,Himachal Pradesh,64420,3338,60026,1056
9927,04-04-2021,Himachal Pradesh,64838,3441,60337,1060
9928,05-04-2021,Himachal Pradesh,65242,3577,60595,1070
9929,06-04-2021,Himachal Pradesh,65809,3828,60905,1076
9930,07-04-2021,Himachal Pradesh,66237,3740,61416,1081
9931,08-04-2021,Himachal Pradesh,66890,4158,61642,1090
9932,09-04-2021,Himachal Pradesh,67511,4513,61902,1096
9933,10-04-2021,Himachal Pradesh,68173,4659,62411,1103
9934,11-04-2021,Himachal Pradesh,69114,5223,62776,1115
9935,12-04-2021,Himachal Pradesh,69686,5369,63202,1115
9936,13-04-2021,Himachal Pradesh,70775,6069,63582,1124
9937,14-04-2021,Himachal Pradesh,71394,6269,63990,1135
